service,request_rate_rps,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,cpu_usage_pct,memory_usage_mb,delta_rps,delta_p95_latency_ms,delta_cpu_usage_pct,sla_violated,pattern
1,8.290909,0.0,7.234,22.805,24.613,3.054545,328.309,-10.727273,-1.617,-5.163636,0,step
5,1.345455,0.0,2.5,4.75,4.95,0.363636,296.168,-1.672727,0.0,-0.2,0,step
0,14.381818,0.0,2.507,4.764,4.964,1.254545,17.445,-16.345455,-1.51,-1.654545,0,step
3,1.327273,0.0,17.604,24.466,58.25,1.254545,315.75,-1.654545,-13.611,-1.654545,0,step
6,10.672727,0.0,2.5,4.75,4.95,1.290909,20.512,-13.854545,-0.164,-1.454545,0,step
4,2.563636,0.0,2.5,4.75,4.95,0.181818,15.586,-2.490909,-0.0,-0.109091,0,step
2,27.436364,0.066269,3.89,28.623,55.0,7.557889,85.728,-20.781818,-12.943,-5.596516,0,step
1,5.272727,0.0,7.092,22.528,24.506,2.181818,328.309,-3.018182,-0.277,-0.872727,0,step
5,0.836364,0.0,2.5,4.75,4.95,0.290909,296.168,-0.509091,0.0,-0.072727,0,step
0,8.472727,0.0,2.505,4.76,4.961,0.836364,17.445,-5.909091,-0.004,-0.418182,0,step
3,0.8,0.0,17.5,24.25,24.85,0.854545,315.75,-0.527273,-0.216,-0.4,0,step
6,6.418182,0.0,2.5,4.75,4.95,0.836364,20.512,-4.254545,0.0,-0.454545,0,step
4,1.8,0.0,2.5,4.75,4.95,0.163636,15.586,-0.763636,0.0,-0.018182,0,step
2,19.909091,0.0,3.766,32.551,77.25,5.58202,90.755,-7.527273,3.928,-1.975869,0,step
1,3.090909,0.0,7.5,22.839,24.568,1.363636,328.309,-2.181818,0.311,-0.818182,0,step
5,0.454545,0.0,2.5,4.75,4.95,0.236364,296.168,-0.381818,0.0,-0.054545,0,step
0,6.090909,0.0,2.5,4.75,4.95,0.545455,17.445,-2.381818,-0.01,-0.290909,0,step
3,0.454545,0.0,17.5,24.25,24.85,0.618182,315.738,-0.345455,0.0,-0.236364,0,step
6,4.127273,0.0,2.511,4.771,4.972,0.563636,20.512,-2.290909,0.021,-0.272727,0,step
4,1.436364,0.0,2.5,4.75,4.95,0.145455,15.586,-0.363636,0.0,-0.018182,0,step
2,5.436364,0.0,3.327,20.937,45.937,1.592809,90.759,-14.472727,-11.614,-3.989211,0,step
1,0.454545,0.0,8.75,23.295,24.659,0.363636,328.309,-2.636364,0.456,-1.0,0,step
5,0.072727,0.0,2.5,4.75,4.95,0.181818,296.168,-0.381818,-0.0,-0.054545,0,step
0,2.054545,0.0,2.5,4.75,4.95,0.181818,17.445,-4.036364,0.0,-0.363636,0,step
3,0.054545,0.0,17.5,24.25,24.85,0.272727,315.738,-0.4,0.0,-0.345455,0,step
6,1.509091,0.0,2.53,4.808,5.85,0.290909,20.512,-2.618182,0.037,-0.272727,0,step
4,0.981818,0.0,2.5,4.75,4.95,0.127273,15.586,-0.454545,0.0,-0.018182,0,step
1,0.0,0.0,0.0,0.0,0.0,0.163636,326.418,0.0,0.0,0.0,0,step
4,0.854545,0.0,2.5,4.75,4.95,0.145455,15.586,0.0,0.0,0.0,0,step
2,0.672727,0.0,2.5,4.75,4.95,0.78742,79.914,0.0,0.0,0.0,0,step
3,0.0,0.0,0.0,0.0,0.0,0.181818,315.738,0.0,0.0,0.0,0,step
0,0.872727,0.0,2.5,4.75,4.95,0.109091,17.445,0.0,0.0,0.0,0,step
6,0.872727,0.0,2.5,4.75,4.95,0.2,20.512,0.0,0.0,0.0,0,step
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.168,0.0,0.0,0.0,0,step
1,0.0,0.0,0.0,0.0,0.0,0.181818,326.418,0.0,0.0,0.018182,0,step
4,0.854545,0.0,2.5,4.75,4.95,0.109091,15.586,0.0,0.0,-0.036364,0,step
2,0.672727,0.0,2.5,4.75,4.95,0.639267,80.09,0.0,0.0,-0.148153,1,step
3,0.0,0.0,0.0,0.0,0.0,0.2,315.738,0.0,0.0,0.018182,1,step
0,0.872727,0.0,2.5,4.75,4.95,0.127273,17.445,0.0,0.0,0.018182,0,step
6,0.872727,0.0,2.554,4.853,7.65,0.218182,20.512,0.0,0.103,0.018182,0,step
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.168,0.0,0.0,0.0,0,step
1,0.0,0.0,0.0,0.0,0.0,0.163636,326.418,0.0,0.0,-0.018182,0,step
4,0.854545,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,0.018182,0,step
2,0.654545,0.0,2.5,4.75,4.95,0.776473,81.577,-0.018182,0.0,0.137205,1,step
3,0.0,0.0,0.0,0.0,0.0,0.181818,315.738,0.0,0.0,-0.018182,1,step
0,0.872727,0.0,2.5,4.75,4.95,0.109091,17.445,0.0,0.0,-0.018182,0,step
6,0.872727,0.0,2.554,4.853,7.65,0.181818,20.512,0.0,0.0,-0.036364,0,step
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.168,0.0,0.0,0.018182,0,step
1,4.218182,0.0,5.873,23.52,45.625,1.854545,326.422,4.218182,0.0,1.690909,0,step
4,1.327273,0.0,2.535,4.816,6.35,0.145455,15.586,0.472727,0.066,0.018182,0,step
2,17.054545,0.21322,9.962,194.728,319.615,5.568305,86.01,16.4,189.978,4.791833,1,step
3,0.381818,0.0,18.864,185.0,237.0,0.927273,315.746,0.381818,0.0,0.745455,0,step
0,5.509091,0.0,2.63,4.997,14.85,0.618182,17.445,4.636364,0.247,0.509091,0,step
6,5.309091,0.0,3.017,9.956,59.125,1.072727,20.512,4.436364,5.103,0.890909,0,step
5,0.363636,0.0,2.5,4.75,4.95,0.272727,296.18,0.363636,0.0,0.090909,0,step
1,9.472727,0.0,7.072,23.22,25.688,4.072727,326.426,5.254545,-0.299,2.218182,0,step
4,2.418182,0.0,2.519,4.786,4.987,0.2,15.586,1.090909,-0.03,0.054545,0,step
2,46.472727,0.195618,5.291,98.656,232.556,11.506652,87.307,29.418182,-96.072,5.938347,1,step
3,1.090909,0.0,17.941,35.0,214.0,1.854545,315.75,0.709091,-150.0,0.927273,0,step
0,14.363636,0.0,2.555,4.854,8.5,1.490909,17.445,8.854545,-0.143,0.872727,0,step
6,10.981818,0.0,2.739,8.006,32.812,1.872727,20.512,5.672727,-1.95,0.8,0,step
5,1.272727,0.0,2.5,4.75,4.95,0.363636,296.18,0.909091,0.0,0.090909,0,step
1,9.709091,0.0,7.547,22.939,24.63,3.836364,326.426,0.236364,-0.282,-0.236364,0,step
4,2.727273,0.0,2.5,4.75,4.95,0.2,15.586,0.309091,-0.036,0.0,0,step
2,53.872727,0.067499,4.19,48.827,138.045,13.142251,87.322,7.4,-49.829,1.635599,1,step
3,1.4,0.0,17.5,24.25,24.85,2.072727,315.668,0.309091,-10.75,0.218182,1,step
0,16.181818,0.0,2.511,4.771,4.972,1.618182,17.445,1.818182,-0.083,0.127273,0,step
6,11.781818,0.0,2.515,4.779,4.98,1.563636,20.512,0.8,-3.227,-0.309091,0,step
5,1.345455,0.0,2.5,4.75,4.95,0.363636,296.18,0.072727,0.0,0.0,0,step
1,10.018182,0.0,8.003,23.175,24.75,4.145455,326.43,0.309091,0.236,0.309091,0,step
4,2.636364,0.0,2.5,4.75,4.95,0.2,15.586,-0.090909,0.0,0.0,0,step
2,53.745455,0.101488,4.049,44.265,137.2,14.272446,86.819,-0.127273,-4.562,1.130195,1,step
3,1.509091,0.0,17.5,24.25,24.85,1.945455,315.672,0.109091,0.0,-0.127273,1,step
0,16.036364,0.0,2.506,4.761,4.961,1.6,17.445,-0.145455,-0.011,-0.018182,0,step
6,11.890909,0.0,2.512,4.773,4.974,1.490909,20.359,0.109091,-0.006,-0.072727,0,step
5,1.490909,0.0,2.5,4.75,4.95,0.381818,296.18,0.145455,0.0,0.018182,0,step
1,15.927273,0.0,8.765,24.787,94.213,6.890909,327.039,5.909091,1.612,2.745455,0,step
4,3.418182,0.0,2.5,4.75,4.95,0.236364,15.586,0.781818,0.0,0.036364,0,step
2,71.8,0.227906,7.384,208.24,397.633,20.736964,92.499,18.054545,163.976,6.464518,1,step
3,2.036364,0.0,18.188,36.25,49.472,2.4,315.676,0.527273,12.0,0.454545,0,step
0,21.636364,0.0,2.569,4.881,9.188,2.2,17.445,5.6,0.12,0.6,0,step
6,16.872727,0.0,2.695,7.004,15.974,2.4,20.484,4.981818,2.232,0.909091,0,step
5,2.036364,0.0,2.5,4.75,4.95,0.509091,296.18,0.545455,-0.0,0.127273,0,step
1,21.363636,0.0,8.575,24.704,94.438,9.181818,327.059,5.436364,-0.083,2.290909,0,step
4,4.509091,0.0,2.5,4.75,4.95,0.309091,15.586,1.090909,0.0,0.072727,0,step
2,99.890909,0.32763,9.964,213.923,399.735,22.038856,97.023,28.090909,5.683,1.301893,1,step
3,2.709091,0.0,18.039,32.778,54.5,3.272727,315.68,0.672727,-3.472,0.872727,0,step
0,31.127273,0.0,2.577,4.896,8.94,3.236364,17.445,9.490909,0.015,1.036364,0,step
6,23.418182,0.0,2.643,5.474,12.894,3.163636,20.484,6.545455,-1.531,0.763636,0,step
5,2.709091,0.0,2.5,4.75,4.95,0.6,296.18,0.672727,0.0,0.090909,0,step
1,20.290909,0.0,8.066,23.479,28.75,8.054545,327.062,-1.072727,-1.226,-1.127273,0,step
4,4.690909,0.0,2.5,4.75,4.95,0.309091,15.586,0.181818,0.0,0.0,0,step
2,105.854545,0.291996,6.517,131.202,243.163,22.769385,95.387,5.963636,-82.721,0.730529,1,step
3,3.090909,0.0,17.544,24.334,24.938,3.218182,315.68,0.381818,-8.443,-0.054545,0,step
0,31.836364,0.0,2.541,4.827,6.873,3.2,17.445,0.709091,-0.069,-0.036364,0,step
6,23.781818,0.0,2.512,4.772,4.973,2.909091,20.484,0.363636,-0.701,-0.254545,0,step
5,3.090909,0.0,2.5,4.75,4.95,0.6,296.18,0.381818,0.0,-0.0,0,step
1,18.654545,0.0,8.191,23.327,24.813,7.436364,327.07,-1.636364,-0.152,-0.618182,0,step
4,4.509091,0.0,2.5,4.75,4.95,0.290909,15.586,-0.181818,-0.0,-0.018182,0,step
2,106.0,0.171527,4.964,95.55,223.133,21.907251,97.21,0.145455,-35.651,-0.862135,1,step
3,2.781818,0.0,17.548,24.341,24.945,3.090909,315.68,-0.309091,0.006,-0.127273,0,step
0,29.836364,0.0,2.528,4.803,5.442,2.963636,17.445,-2.0,-0.025,-0.236364,0,step
6,22.781818,0.0,2.516,4.781,4.982,2.872727,20.484,-1.0,0.008,-0.036364,0,step
5,2.872727,0.0,2.5,4.75,4.95,0.6,296.184,-0.218182,0.0,0.0,0,step
1,17.236364,0.0,8.04,23.291,24.788,6.618182,327.07,-1.418182,-0.035,-0.818182,0,step
4,4.109091,0.0,2.5,4.75,4.95,0.290909,15.586,-0.4,0.0,0.0,0,step
2,92.090909,0.098717,5.045,98.758,232.187,23.33768,104.82,-13.909091,3.207,1.430429,1,step
3,2.581818,0.0,17.5,24.25,24.85,3.4,315.496,-0.2,-0.091,0.309091,0,step
0,26.8,0.0,2.536,4.819,6.647,2.690909,17.445,-3.036364,0.016,-0.272727,0,step
6,21.381818,0.0,2.52,4.788,4.99,2.636364,20.484,-1.4,0.008,-0.236364,0,step
5,2.654545,0.0,2.5,4.75,4.95,0.563636,296.184,-0.218182,0.0,-0.036364,0,step
1,12.981818,0.0,7.742,23.183,24.783,4.818182,327.148,-4.254545,-0.108,-1.8,0,step
4,3.327273,0.0,2.5,4.75,4.95,0.236364,15.586,-0.781818,0.0,-0.054545,0,step
2,64.272727,0.056577,4.739,88.177,224.485,16.249067,87.715,-27.818182,-10.581,-7.088613,1,step
3,1.945455,0.0,17.571,24.386,24.991,2.927273,315.191,-0.636364,0.136,-0.472727,0,step
0,20.2,0.0,2.52,4.789,4.99,2.018182,17.445,-6.6,-0.03,-0.672727,0,step
6,15.818182,0.0,2.512,4.773,4.974,1.945455,20.484,-5.563636,-0.015,-0.690909,0,step
5,2.018182,0.0,2.5,4.75,4.95,0.490909,296.184,-0.636364,0.0,-0.072727,0,step
1,10.818182,0.0,7.459,22.778,24.685,4.6,327.16,-2.163636,-0.405,-0.218182,1,step
4,2.890909,0.0,2.5,4.75,4.95,0.218182,15.586,-0.436364,0.0,-0.018182,0,step
2,54.127273,0.033591,4.144,44.857,91.239,17.032204,90.855,-10.145455,-43.32,0.783136,1,step
3,1.8,0.0,17.577,24.395,50.25,1.818182,315.195,-0.145455,0.01,-1.109091,0,step
0,17.072727,0.0,2.503,4.755,4.955,1.763636,17.445,-3.127273,-0.034,-0.254545,0,step
6,13.309091,0.0,2.504,4.757,4.957,1.654545,20.484,-2.509091,-0.017,-0.290909,0,step
5,1.818182,0.0,2.5,4.75,4.95,0.472727,296.184,-0.2,0.0,-0.018182,0,step
1,10.309091,0.0,7.395,22.899,24.788,4.454545,327.164,-0.509091,0.121,-0.145455,1,step
4,2.763636,0.0,2.5,4.75,4.95,0.218182,15.586,-0.127273,0.0,-0.0,0,step
2,54.0,0.06734,4.202,49.128,99.688,15.297232,88.261,-0.127273,4.271,-1.734972,1,step
3,1.690909,0.0,17.5,24.25,24.85,1.563636,315.199,-0.109091,-0.145,-0.254545,0,step
0,16.781818,0.0,2.508,4.765,4.966,1.727273,17.445,-0.290909,0.01,-0.036364,0,step
6,12.218182,0.0,2.504,4.757,4.958,1.472727,20.484,-1.090909,0.001,-0.181818,0,step
5,1.709091,0.0,2.5,4.75,4.95,0.436364,296.184,-0.109091,0.0,-0.036364,0,step
1,18.109091,0.0,8.545,85.0,206.176,7.618182,328.172,7.8,62.101,3.163636,1,step
4,3.636364,0.0,2.5,4.75,4.95,0.254545,15.586,0.872727,0.0,0.036364,0,step
2,82.290909,0.397702,58.081,648.589,1194.423,16.655684,105.156,28.290909,599.461,1.358452,1,step
3,2.090909,0.0,17.953,35.625,188.5,2.472727,315.207,0.4,11.375,0.909091,0,step
0,24.581818,0.0,2.798,8.237,17.2,2.636364,17.445,7.8,3.472,0.909091,0,step
6,20.6,0.0,3.066,25.603,47.263,2.709091,20.484,8.381818,20.845,1.236364,0,step
5,2.090909,0.0,2.5,4.75,4.95,0.545455,296.184,0.381818,0.0,0.109091,0,step
1,26.709091,0.0,9.599,69.132,187.365,12.072727,328.172,8.6,-15.868,4.454545,1,step
4,5.2,0.0,2.5,4.75,4.95,0.327273,15.586,1.563636,-0.0,0.072727,0,step
2,133.381818,0.667939,97.77,496.019,964.161,27.32666,117.95,51.090909,-152.57,10.670976,1,step
3,2.963636,0.0,17.87,24.954,165.0,3.872727,315.211,0.872727,-10.671,1.4,0,step
0,39.345455,0.0,2.85,8.43,15.983,4.327273,17.445,14.763636,0.193,1.690909,0,step
6,30.036364,0.0,2.923,19.772,45.027,3.909091,20.484,9.436364,-5.831,1.2,0,step
5,2.927273,0.0,2.5,4.75,4.95,0.690909,296.188,0.836364,-0.0,0.145455,0,step
1,26.945455,0.0,10.464,39.888,74.95,12.363636,328.18,0.236364,-29.244,0.290909,1,step
4,6.054545,0.0,2.5,4.75,4.95,0.4,15.586,0.854545,0.0,0.072727,0,step
2,147.290909,0.530799,88.934,443.859,792.79,27.074071,128.01,13.909091,-52.16,-0.252589,1,step
3,3.6,0.0,17.722,24.671,41.292,4.672727,315.211,0.636364,-0.283,0.8,0,step
0,43.727273,0.0,2.851,8.231,9.999,4.763636,17.445,4.381818,-0.2,0.436364,0,step
6,31.036364,0.0,2.58,4.901,8.956,4.254545,20.484,1.0,-14.871,0.345455,0,step
5,3.636364,0.0,2.5,4.75,4.95,0.745455,296.188,0.709091,0.0,0.054545,0,step
1,28.6,0.0,9.917,36.913,70.674,12.327273,328.184,1.654545,-2.975,-0.036364,0,step
4,6.436364,0.0,2.507,4.763,4.964,0.4,15.586,0.381818,0.013,0.0,0,step
2,146.745455,0.433651,107.459,472.683,869.457,27.155509,148.785,-0.545455,28.823,0.081438,1,step
3,3.763636,0.0,17.937,27.75,49.55,4.872727,315.219,0.163636,3.079,0.2,0,step
0,44.472727,0.0,2.846,8.176,9.955,4.890909,17.445,0.745455,-0.054,0.127273,0,step
6,34.2,0.0,2.6,4.94,9.155,4.490909,20.484,3.163636,0.039,0.236364,0,step
5,3.690909,0.0,2.5,4.75,4.95,0.727273,296.188,0.054545,0.0,-0.018182,0,step
1,25.872727,0.0,10.918,31.955,66.587,11.272727,328.188,-2.727273,-4.959,-1.054545,0,step
4,5.636364,0.0,2.5,4.75,4.95,0.381818,15.586,-0.8,-0.013,-0.018182,0,step
2,140.2,0.557645,84.455,433.527,771.804,31.522065,162.14,-6.545455,-39.155,4.366556,1,step
3,3.2,0.0,18.012,31.667,53.5,4.090909,315.219,-0.563636,3.917,-0.781818,0,step
0,42.236364,0.0,2.769,7.603,9.805,4.636364,17.445,-2.236364,-0.573,-0.254545,0,step
6,30.0,0.0,2.602,4.945,8.852,3.781818,20.484,-4.2,0.005,-0.709091,0,step
5,3.145455,0.0,2.5,4.75,4.95,0.636364,296.188,-0.545455,0.0,-0.090909,0,step
1,17.509091,0.0,11.334,24.627,46.25,6.909091,328.188,-8.363636,-7.327,-4.363636,0,step
4,3.945455,0.0,2.5,4.75,4.95,0.272727,15.586,-1.690909,0.0,-0.109091,0,step
2,98.181818,0.314815,14.142,284.906,488.679,22.349153,138.107,-42.018182,-148.622,-9.172913,1,step
3,2.418182,0.0,17.898,25.208,45.042,2.654545,315.227,-0.781818,-6.458,-1.436364,0,step
0,28.527273,0.0,2.645,5.484,9.507,3.0,17.445,-13.709091,-2.119,-1.636364,0,step
6,20.563636,0.0,2.543,4.832,7.343,2.472727,20.484,-9.436364,-0.112,-1.309091,0,step
5,2.472727,0.0,2.5,4.75,4.95,0.509091,296.188,-0.672727,0.0,-0.127273,0,step
1,8.636364,0.0,8.739,23.628,28.9,3.163636,328.191,-8.872727,-0.999,-3.745455,0,step
4,2.4,0.0,2.5,4.75,4.95,0.2,15.586,-1.545455,0.0,-0.072727,0,step
2,44.090909,0.041237,4.091,42.415,89.541,12.425142,95.619,-54.090909,-242.49,-9.924011,0,step
3,1.363636,0.0,17.721,24.669,41.25,1.509091,315.227,-1.054545,-0.539,-1.145455,0,step
0,13.290909,0.0,2.51,4.77,4.97,1.327273,17.445,-15.236364,-0.714,-1.672727,0,step
6,10.8,0.0,2.518,4.785,4.987,1.4,20.484,-9.763636,-0.047,-1.072727,0,step
5,1.381818,0.0,2.5,4.75,4.95,0.381818,296.188,-1.090909,-0.0,-0.127273,0,step
1,5.036364,0.0,7.618,23.148,24.878,2.163636,328.191,-3.6,-0.48,-1.0,0,step
4,1.727273,0.0,2.5,4.75,4.95,0.181818,15.586,-0.672727,0.0,-0.018182,0,step
2,27.254545,0.0,3.974,30.839,64.321,7.36926,88.634,-16.836364,-11.576,-5.055882,1,step
3,0.709091,0.0,17.5,24.25,24.85,0.927273,315.227,-0.654545,-0.419,-0.581818,0,step
0,9.072727,0.0,2.51,4.769,4.97,0.909091,17.445,-4.218182,-0.0,-0.418182,0,step
6,6.0,0.0,2.5,4.75,4.95,0.854545,20.484,-4.8,-0.035,-0.545455,0,step
5,0.727273,0.0,2.5,4.75,4.95,0.272727,296.188,-0.654545,0.0,-0.109091,0,step
1,3.145455,0.0,7.85,23.417,32.0,1.272727,328.191,-1.890909,0.268,-0.890909,0,step
4,1.4,0.0,2.5,4.75,4.95,0.163636,15.586,-0.327273,0.0,-0.018182,0,step
2,18.236364,0.0,3.743,32.522,58.083,5.951105,90.332,-9.018182,1.683,-1.418155,1,step
3,0.509091,0.0,17.5,24.25,24.85,0.6,315.215,-0.2,0.0,-0.327273,0,step
0,5.654545,0.0,2.508,4.765,4.966,0.581818,17.445,-3.418182,-0.004,-0.327273,0,step
6,4.472727,0.0,2.5,4.75,4.95,0.563636,20.484,-1.527273,0.0,-0.290909,0,step
5,0.527273,0.0,2.5,4.75,4.95,0.218182,296.188,-0.2,0.0,-0.054545,0,step
1,0.727273,0.0,6.25,22.273,23.95,0.218182,328.191,-2.418182,-1.144,-1.054545,0,step
4,1.0,0.0,2.5,4.75,4.95,0.145455,15.586,-0.4,0.0,-0.018182,0,step
2,3.927273,0.0,3.418,36.071,71.0,2.001053,90.332,-14.309091,3.549,-3.950053,0,step
3,0.127273,0.0,17.5,24.25,24.85,0.290909,315.215,-0.381818,0.0,-0.309091,0,step
0,1.381818,0.0,2.5,4.75,4.95,0.181818,17.445,-4.272727,-0.015,-0.4,0,step
6,2.181818,0.0,2.528,4.804,5.55,0.309091,20.984,-2.290909,0.054,-0.254545,0,step
5,0.145455,0.0,2.5,4.75,4.95,0.163636,296.188,-0.381818,0.0,-0.054545,0,step
1,0.0,0.0,0.0,0.0,0.0,0.163636,326.387,0.0,0.0,0.0,0,step
5,0.0,0.0,0.0,0.0,0.0,0.145455,296.188,0.0,0.0,0.0,0,step
2,0.672727,0.0,2.5,4.75,4.95,0.819233,80.555,0.0,0.0,0.0,0,step
4,0.854545,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,0.0,0,step
6,0.854545,0.0,2.5,4.75,4.95,0.218182,20.809,0.0,0.0,0.0,0,step
3,0.0,0.0,0.0,0.0,0.0,0.2,315.215,0.0,0.0,0.0,0,step
0,0.854545,0.0,2.5,4.75,4.95,0.127273,17.445,0.0,0.0,0.0,0,step
1,0.0,0.0,0.0,0.0,0.0,0.181818,326.387,0.0,0.0,0.018182,0,step
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.188,0.0,0.0,0.018182,0,step
2,0.672727,0.0,2.5,4.75,4.95,0.667835,81.657,0.0,0.0,-0.151398,1,step
4,0.854545,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,-0.0,0,step
6,0.854545,0.0,2.5,4.75,4.95,0.2,20.809,0.0,0.0,-0.018182,0,step
3,0.0,0.0,0.0,0.0,0.0,0.2,315.215,0.0,0.0,0.0,0,step
0,0.854545,0.0,2.5,4.75,4.95,0.109091,17.445,0.0,0.0,-0.018182,0,step
1,0.0,0.0,0.0,0.0,0.0,0.163636,326.387,0.0,0.0,-0.018182,0,step
5,0.0,0.0,0.0,0.0,0.0,0.145455,296.188,0.0,0.0,-0.018182,0,step
2,0.672727,0.0,2.5,4.75,4.95,0.807208,81.898,0.0,0.0,0.139373,1,step
4,0.854545,0.0,2.5,4.75,4.95,0.109091,15.586,0.0,0.0,-0.018182,0,step
6,0.854545,0.0,2.553,4.851,7.6,0.2,20.809,0.0,0.101,-0.0,0,step
3,0.0,0.0,0.0,0.0,0.0,0.2,315.215,0.0,0.0,0.0,0,step
0,0.854545,0.0,2.5,4.75,4.95,0.127273,17.445,0.0,0.0,0.018182,0,step
1,4.563636,0.0,5.154,20.995,24.365,2.181818,326.227,4.563636,0.0,2.018182,0,step
5,0.345455,0.0,2.5,4.75,4.95,0.254545,296.188,0.345455,0.0,0.109091,0,step
2,17.254545,0.105374,10.069,147.537,231.272,3.115285,88.657,16.581818,142.787,2.308077,1,step
4,1.436364,0.0,2.5,4.75,4.95,0.145455,15.586,0.581818,0.0,0.036364,0,step
6,5.618182,0.0,2.59,4.92,8.554,0.890909,21.184,4.763636,0.069,0.690909,0,step
3,0.381818,0.0,17.778,24.778,43.0,0.890909,315.227,0.381818,0.0,0.690909,0,step
0,5.527273,0.0,2.508,4.766,4.966,0.618182,17.445,4.672727,0.016,0.490909,0,step
1,10.4,0.0,6.706,22.754,24.729,4.472727,326.23,5.836364,1.76,2.290909,0,step
5,1.145455,0.0,2.5,4.75,4.95,0.345455,296.188,0.8,0.0,0.090909,0,step
2,46.454545,0.078278,5.767,92.123,206.676,10.833093,88.516,29.2,-55.414,7.717807,1,step
4,2.490909,0.0,2.5,4.75,4.95,0.181818,15.586,1.054545,-0.0,0.036364,0,step
6,11.945455,0.0,2.55,4.844,7.436,1.672727,21.184,6.327273,-0.076,0.781818,0,step
3,1.181818,0.0,17.617,24.445,31.5,1.890909,315.227,0.8,-0.333,1.0,0,step
0,15.072727,0.0,2.509,4.767,4.968,1.545455,17.445,9.545455,0.002,0.927273,0,step
1,10.654545,0.0,7.322,23.082,24.94,4.309091,326.23,0.254545,0.327,-0.163636,1,step
5,1.618182,0.0,2.5,4.75,4.95,0.4,296.188,0.472727,-0.0,0.054545,0,step
2,54.218182,0.067069,4.191,47.738,98.181,14.090816,88.863,7.763636,-44.385,3.257724,1,step
4,2.890909,0.0,2.5,4.75,4.95,0.218182,15.586,0.4,0.0,0.036364,0,step
6,13.072727,0.0,2.511,4.77,4.971,1.636364,21.184,1.127273,-0.074,-0.036364,0,step
3,1.618182,0.0,17.5,24.25,24.85,1.872727,315.23,0.436364,-0.195,-0.018182,0,step
0,17.036364,0.0,2.508,4.765,4.966,1.709091,17.445,1.963636,-0.002,0.163636,0,step
1,9.527273,0.0,7.47,22.949,24.724,4.018182,326.23,-1.127273,-0.132,-0.290909,1,step
5,1.490909,0.0,2.5,4.75,4.95,0.4,296.188,-0.127273,0.0,0.0,0,step
2,53.654545,0.067774,3.922,42.142,93.175,13.440638,85.51,-0.563636,-5.596,-0.650178,1,step
4,2.6,0.0,2.5,4.75,4.95,0.218182,15.586,-0.290909,-0.0,0.0,0,step
6,11.763636,0.0,2.504,4.757,4.958,1.490909,21.184,-1.309091,-0.013,-0.145455,0,step
3,1.472727,0.0,17.5,24.25,24.85,1.545455,315.23,-0.145455,0.0,-0.327273,0,step
0,15.363636,0.0,2.512,4.773,4.974,1.563636,16.926,-1.672727,0.007,-0.145455,0,step
1,13.418182,0.0,8.35,36.1,83.292,5.981818,327.047,3.890909,13.151,1.963636,0,step
5,1.618182,0.0,2.5,4.75,4.95,0.418182,296.188,0.127273,0.0,0.018182,0,step
2,70.563636,0.180366,6.574,223.645,479.229,15.08802,91.301,16.909091,181.503,1.647382,1,step
4,2.963636,0.0,2.5,4.75,4.95,0.218182,15.586,0.363636,0.0,0.0,0,step
6,14.181818,0.0,2.728,7.894,19.143,2.036364,21.184,2.418182,3.137,0.545455,0,step
3,1.636364,0.0,17.5,24.25,24.85,1.927273,315.234,0.163636,0.0,0.381818,0,step
0,20.254545,0.0,2.617,4.973,8.965,2.090909,17.426,4.890909,0.201,0.527273,0,step
1,19.818182,0.0,8.543,27.5,76.646,8.4,327.047,6.4,-8.6,2.418182,0,step
5,2.581818,0.0,2.5,4.75,4.95,0.581818,296.188,0.963636,0.0,0.163636,0,step
2,99.072727,0.330336,8.62,216.229,454.853,21.130327,99.934,28.509091,-7.416,6.042307,1,step
4,4.236364,0.0,2.5,4.75,4.95,0.272727,15.586,1.272727,0.0,0.054545,0,step
6,22.090909,0.0,2.666,6.409,17.062,2.872727,21.184,7.909091,-1.485,0.836364,0,step
3,2.6,0.0,17.606,24.444,31.375,2.818182,315.234,0.963636,0.194,0.890909,0,step
0,29.872727,0.0,2.585,4.911,8.479,3.072727,17.551,9.618182,-0.062,0.981818,0,step
1,19.4,0.0,8.99,24.45,45.765,8.745455,327.055,-0.418182,-3.05,0.345455,0,step
5,2.854545,0.0,2.5,4.75,4.95,0.618182,296.188,0.272727,0.0,0.036364,0,step
2,104.927273,0.4332,7.33,143.232,241.601,23.362605,96.127,5.854545,-72.997,2.232278,1,step
4,4.363636,0.0,2.5,4.75,4.95,0.290909,15.586,0.127273,-0.0,0.018182,0,step
6,22.236364,0.0,2.521,4.791,4.992,2.745455,21.184,0.145455,-1.619,-0.127273,0,step
3,2.818182,0.0,17.598,24.448,31.75,2.909091,315.238,0.218182,0.004,0.090909,0,step
0,32.836364,0.0,2.524,4.795,4.997,3.418182,17.551,2.963636,-0.116,0.345455,0,step
1,20.145455,0.0,9.071,24.352,44.892,8.945455,327.059,0.745455,-0.098,0.2,0,step
